0,{'companyName': 'Turquoise', 'dateEstablished': '1973-11-06', 'location': 'West Garyfort', 'recordLableId': 1, 'albumId': 1, 'numOfRating': 98343, 'averageRating': 1.4, 'userRating': 0, 'songId': 1, 'artistId': 1, 'name': 'Darlene Lewis', 'age': 49, 'musicianId': 1, 'instrument': 'Tambourines', 'band': 'Beige race', 'albumDuration': 5775, 'albumTitle': 'yourself point sound', 'coverURL': 'https://placekitten.com/761/911', 'genre': 'Rap', 'songDuration': 935, 'songTitle': 'top that', 'sourceLink': 'frederick-velez.com', 'year': '2005', 'knownFor': 'clearly concern'}
865,{'companyName': 'LightGoldenRodYellow', 'dateEstablished': '2019-10-20', 'location': 'Larryport', 'recordLableId': 866, 'albumId': 866, 'numOfRating': 9409, 'averageRating': 1.3, 'userRating': 0, 'songId': 866, 'artistId': 866, 'name': 'Ryan Smith', 'age': 36, 'musicianId': 866, 'instrument': 'Drums', 'band': 'SandyBrown girl', 'albumDuration': 4315, 'albumTitle': 'really seat treatment', 'coverURL': 'https://placekitten.com/963/342', 'genre': 'Rap', 'songDuration': 273, 'songTitle': 'senior open', 'sourceLink': 'garner.com', 'year': '2001', 'knownFor': 'resource like'}
866,{'companyName': 'WhiteSmoke', 'dateEstablished': '1998-03-16', 'location': 'South Amy', 'recordLableId': 867, 'albumId': 867, 'numOfRating': 54241, 'averageRating': 4.5, 'userRating': 0, 'songId': 867, 'artistId': 867, 'name': 'Ethan Stewart', 'age': 59, 'musicianId': 867, 'instrument': 'Viola', 'band': 'MidnightBlue real', 'albumDuration': 1611, 'albumTitle': 'can nor resource', 'coverURL': 'https://dummyimage.com/494x30', 'genre': 'Soundtrack', 'songDuration': 568, 'songTitle': 'include unit', 'sourceLink': 'stevens.com', 'year': '1988', 'knownFor': 'dream new'}
867,{'companyName': 'Khaki', 'dateEstablished': '1989-11-23', 'location': 'Smithside', 'recordLableId': 868, 'albumId': 868, 'numOfRating': 18677, 'averageRating': 4.5, 'userRating': 0, 'songId': 868, 'artistId': 868, 'name': 'Robert Moses', 'age': 36, 'musicianId': 868, 'instrument': 'Hurdy Gurdy', 'band': 'DarkRed live', 'albumDuration': 1151, 'albumTitle': 'usually happen blood', 'coverURL': 'https://www.lorempixel.com/102/56', 'genre': 'Country', 'songDuration': 954, 'songTitle': 'degree current', 'sourceLink': 'hess-wong.com', 'year': '1998', 'knownFor': 'ten stay'}
868,{'companyName': 'RosyBrown', 'dateEstablished': '2017-04-30', 'location': 'Haileyton', 'recordLableId': 869, 'albumId': 869, 'numOfRating': 13811, 'averageRating': 3.5, 'userRating': 0, 'songId': 869, 'artistId': 869, 'name': 'Jessica Harris', 'age': 18, 'musicianId': 869, 'instrument': 'Guitar', 'band': 'DarkGreen approach', 'albumDuration': 8473, 'albumTitle': 'Mrs war manage', 'coverURL': 'https://dummyimage.com/936x663', 'genre': 'Rock', 'songDuration': 736, 'songTitle': 'reflect wait', 'sourceLink': 'weiss.info', 'year': '2013', 'knownFor': 'success serve'}
869,{'companyName': 'DarkViolet', 'dateEstablished': '1990-06-16', 'location': 'Kristyfort', 'recordLableId': 870, 'albumId': 870, 'numOfRating': 35497, 'averageRating': 4.8, 'userRating': 0, 'songId': 870, 'artistId': 870, 'name': 'Joshua Hernandez', 'age': 45, 'musicianId': 870, 'instrument': 'Kazoo', 'band': 'Cyan maintain', 'albumDuration': 583, 'albumTitle': 'care picture painting', 'coverURL': 'https://www.lorempixel.com/767/762', 'genre': 'Rap', 'songDuration': 304, 'songTitle': 'anything church', 'sourceLink': 'carter.com', 'year': '2010', 'knownFor': 'season either'}
870,{'companyName': 'DarkGray', 'dateEstablished': '2014-10-30', 'location': 'North Daniel', 'recordLableId': 871, 'albumId': 871, 'numOfRating': 2222, 'averageRating': 4.9, 'userRating': 0, 'songId': 871, 'artistId': 871, 'name': 'Michael Chambers', 'age': 52, 'musicianId': 871, 'instrument': 'Tambourines', 'band': 'SeaShell half', 'albumDuration': 4157, 'albumTitle': 'year our bill', 'coverURL': 'https://www.lorempixel.com/655/87', 'genre': 'Metal', 'songDuration': 538, 'songTitle': 'rate ago', 'sourceLink': 'johnson-obrien.info', 'year': '1974', 'knownFor': 'couple magazine'}
871,{'companyName': 'MediumSeaGreen', 'dateEstablished': '1976-05-25', 'location': 'Nathanfort', 'recordLableId': 872, 'albumId': 872, 'numOfRating': 37000, 'averageRating': 2.5, 'userRating': 0, 'songId': 872, 'artistId': 872, 'name': 'Jay Gibson', 'age': 57, 'musicianId': 872, 'instrument': 'Guitar', 'band': 'Black condition', 'albumDuration': 4377, 'albumTitle': 'story president we', 'coverURL': 'https://dummyimage.com/317x183', 'genre': 'Rap', 'songDuration': 567, 'songTitle': 'friend season', 'sourceLink': 'wilson.com', 'year': '2020', 'knownFor': 'behind TV'}
872,{'companyName': 'Turquoise', 'dateEstablished': '2015-05-25', 'location': 'Robertsonmouth', 'recordLableId': 873, 'albumId': 873, 'numOfRating': 39368, 'averageRating': 1.7, 'userRating': 0, 'songId': 873, 'artistId': 873, 'name': 'Timothy Henry', 'age': 27, 'musicianId': 873, 'instrument': 'Guitar', 'band': 'Black especially', 'albumDuration': 1491, 'albumTitle': 'against hotel feeling', 'coverURL': 'https://placekitten.com/1003/853', 'genre': 'Soundtrack', 'songDuration': 850, 'songTitle': 'key the', 'sourceLink': 'young.org', 'year': '2019', 'knownFor': 'from worry'}
873,{'companyName': 'MediumTurquoise', 'dateEstablished': '2003-11-03', 'location': 'North Destinyview', 'recordLableId': 874, 'albumId': 874, 'numOfRating': 32479, 'averageRating': 3.1, 'userRating': 0, 'songId': 874, 'artistId': 874, 'name': 'Jennifer Burton', 'age': 51, 'musicianId': 874, 'instrument': 'Tambourines', 'band': 'SaddleBrown deal', 'albumDuration': 5272, 'albumTitle': 'final if role', 'coverURL': 'https://placeimg.com/375/395/any', 'genre': 'Soundtrack', 'songDuration': 175, 'songTitle': 'sure war', 'sourceLink': 'decker-ward.info', 'year': '2016', 'knownFor': 'your team'}
874,{'companyName': 'LightBlue', 'dateEstablished': '1985-03-09', 'location': 'Lake Maria', 'recordLableId': 875, 'albumId': 875, 'numOfRating': 28660, 'averageRating': 4.0, 'userRating': 0, 'songId': 875, 'artistId': 875, 'name': 'Sue Smith', 'age': 23, 'musicianId': 875, 'instrument': 'Drums', 'band': 'Sienna page', 'albumDuration': 1099, 'albumTitle': 'rock west teacher', 'coverURL': 'https://www.lorempixel.com/29/557', 'genre': 'Pop', 'songDuration': 606, 'songTitle': 'movie be', 'sourceLink': 'velez.com', 'year': '2007', 'knownFor': 'tax matter'}
875,{'companyName': 'Crimson', 'dateEstablished': '2018-02-18', 'location': 'Gonzalezstad', 'recordLableId': 876, 'albumId': 876, 'numOfRating': 97439, 'averageRating': 4.6, 'userRating': 0, 'songId': 876, 'artistId': 876, 'name': 'Andrew Davis', 'age': 58, 'musicianId': 876, 'instrument': 'Piano', 'band': 'ForestGreen sure', 'albumDuration': 7314, 'albumTitle': 'great edge can', 'coverURL': 'https://placeimg.com/521/177/any', 'genre': 'Rap', 'songDuration': 797, 'songTitle': 'later put', 'sourceLink': 'malone.com', 'year': '1972', 'knownFor': 'per ok'}
876,{'companyName': 'Crimson', 'dateEstablished': '2010-07-05', 'location': 'South Juliaton', 'recordLableId': 877, 'albumId': 877, 'numOfRating': 66197, 'averageRating': 4.8, 'userRating': 0, 'songId': 877, 'artistId': 877, 'name': 'Jonathan Fischer', 'age': 21, 'musicianId': 877, 'instrument': 'Hurdy Gurdy', 'band': 'Turquoise kitchen', 'albumDuration': 5371, 'albumTitle': 'take under budget', 'coverURL': 'https://www.lorempixel.com/846/442', 'genre': 'Pop', 'songDuration': 458, 'songTitle': 'ability run', 'sourceLink': 'miller.com', 'year': '2002', 'knownFor': 'through section'}
877,{'companyName': 'Khaki', 'dateEstablished': '1979-11-03', 'location': 'Lewisfort', 'recordLableId': 878, 'albumId': 878, 'numOfRating': 19917, 'averageRating': 1.7, 'userRating': 0, 'songId': 878, 'artistId': 878, 'name': 'Juan Bennett', 'age': 47, 'musicianId': 878, 'instrument': 'Tambourines', 'band': 'DarkGreen personal', 'albumDuration': 2945, 'albumTitle': 'tonight ability late', 'coverURL': 'https://dummyimage.com/998x377', 'genre': 'Heavy Metal', 'songDuration': 646, 'songTitle': 'prevent American', 'sourceLink': 'simmons.org', 'year': '1992', 'knownFor': 'where enter'}
878,{'companyName': 'DeepPink', 'dateEstablished': '2004-12-09', 'location': 'Craigchester', 'recordLableId': 879, 'albumId': 879, 'numOfRating': 41497, 'averageRating': 4.7, 'userRating': 0, 'songId': 879, 'artistId': 879, 'name': 'Dawn Hall', 'age': 24, 'musicianId': 879, 'instrument': 'Viola', 'band': 'LightCoral result', 'albumDuration': 3538, 'albumTitle': 'upon bill firm', 'coverURL': 'https://www.lorempixel.com/870/39', 'genre': 'Pop', 'songDuration': 762, 'songTitle': 'soldier table', 'sourceLink': 'baker.info', 'year': '1972', 'knownFor': 'appear style'}
879,{'companyName': 'Ivory', 'dateEstablished': '1997-10-21', 'location': 'Bakerland', 'recordLableId': 880, 'albumId': 880, 'numOfRating': 84918, 'averageRating': 2.9, 'userRating': 0, 'songId': 880, 'artistId': 880, 'name': 'Monique Wood', 'age': 41, 'musicianId': 880, 'instrument': 'Viola', 'band': 'GoldenRod bit', 'albumDuration': 8239, 'albumTitle': 'dark only lose', 'coverURL': 'https://placeimg.com/646/801/any', 'genre': 'Rap', 'songDuration': 715, 'songTitle': 'report sort', 'sourceLink': 'dickerson.com', 'year': '1993', 'knownFor': 'quality participant'}
880,{'companyName': 'Red', 'dateEstablished': '2005-03-27', 'location': 'Port Tyler', 'recordLableId': 881, 'albumId': 881, 'numOfRating': 80981, 'averageRating': 4.5, 'userRating': 0, 'songId': 881, 'artistId': 881, 'name': 'Brittany Fuentes MD', 'age': 70, 'musicianId': 881, 'instrument': 'Piano', 'band': 'SkyBlue we', 'albumDuration': 6484, 'albumTitle': 'possible success require', 'coverURL': 'https://dummyimage.com/727x757', 'genre': 'Country', 'songDuration': 751, 'songTitle': 'list analysis', 'sourceLink': 'parrish.com', 'year': '1997', 'knownFor': 'many sign'}
881,{'companyName': 'PaleVioletRed', 'dateEstablished': '2006-10-05', 'location': 'New Mary', 'recordLableId': 882, 'albumId': 882, 'numOfRating': 86316, 'averageRating': 5.0, 'userRating': 0, 'songId': 882, 'artistId': 882, 'name': 'Donald Simpson', 'age': 25, 'musicianId': 882, 'instrument': 'Hurdy Gurdy', 'band': 'MediumTurquoise past', 'albumDuration': 9813, 'albumTitle': 'figure maybe speak', 'coverURL': 'https://placeimg.com/121/752/any', 'genre': 'Heavy Metal', 'songDuration': 845, 'songTitle': 'him poor', 'sourceLink': 'jennings-greer.info', 'year': '1998', 'knownFor': 'work report'}
882,{'companyName': 'Tan', 'dateEstablished': '1999-01-14', 'location': 'Josephhaven', 'recordLableId': 883, 'albumId': 883, 'numOfRating': 18835, 'averageRating': 4.4, 'userRating': 0, 'songId': 883, 'artistId': 883, 'name': 'David Hill', 'age': 56, 'musicianId': 883, 'instrument': 'Piano', 'band': 'DarkGreen course', 'albumDuration': 2742, 'albumTitle': 'concern other ago', 'coverURL': 'https://www.lorempixel.com/243/872', 'genre': 'Heavy Metal', 'songDuration': 799, 'songTitle': 'receive skin', 'sourceLink': 'jones.net', 'year': '1976', 'knownFor': 'wait Republican'}
883,{'companyName': 'DodgerBlue', 'dateEstablished': '1996-07-29', 'location': 'New Juanland', 'recordLableId': 884, 'albumId': 884, 'numOfRating': 98055, 'averageRating': 1.5, 'userRating': 0, 'songId': 884, 'artistId': 884, 'name': 'Gene Daniel', 'age': 38, 'musicianId': 884, 'instrument': 'Drums', 'band': 'Orchid we', 'albumDuration': 7060, 'albumTitle': 'artist reflect require', 'coverURL': 'https://placekitten.com/326/840', 'genre': 'Country', 'songDuration': 498, 'songTitle': 'view drive', 'sourceLink': 'lambert.com', 'year': '1983', 'knownFor': 'evidence day'}
884,{'companyName': 'DarkOliveGreen', 'dateEstablished': '2018-01-12', 'location': 'New Stephen', 'recordLableId': 885, 'albumId': 885, 'numOfRating': 92388, 'averageRating': 2.7, 'userRating': 0, 'songId': 885, 'artistId': 885, 'name': 'Darrell Mclaughlin', 'age': 40, 'musicianId': 885, 'instrument': 'Tambourines', 'band': 'PapayaWhip last', 'albumDuration': 339, 'albumTitle': 'staff thousand still', 'coverURL': 'https://www.lorempixel.com/646/559', 'genre': 'EDM', 'songDuration': 72, 'songTitle': 'be loss', 'sourceLink': 'allen-hawkins.info', 'year': '2006', 'knownFor': 'everybody matter'}
885,{'companyName': 'SpringGreen', 'dateEstablished': '1980-01-08', 'location': 'Lake Matthewbury', 'recordLableId': 886, 'albumId': 886, 'numOfRating': 83392, 'averageRating': 4.0, 'userRating': 0, 'songId': 886, 'artistId': 886, 'name': 'Robert Lee', 'age': 45, 'musicianId': 886, 'instrument': 'Kazoo', 'band': 'BlanchedAlmond good', 'albumDuration': 2769, 'albumTitle': 'hold throughout hour', 'coverURL': 'https://www.lorempixel.com/51/671', 'genre': 'EDM', 'songDuration': 444, 'songTitle': 'hour owner', 'sourceLink': 'castaneda-kennedy.org', 'year': '2015', 'knownFor': 'important question'}
886,{'companyName': 'Gray', 'dateEstablished': '2010-05-30', 'location': 'Dillonville', 'recordLableId': 887, 'albumId': 887, 'numOfRating': 10750, 'averageRating': 3.5, 'userRating': 0, 'songId': 887, 'artistId': 887, 'name': 'Justin Griffin', 'age': 41, 'musicianId': 887, 'instrument': 'Viola', 'band': 'Linen reduce', 'albumDuration': 5309, 'albumTitle': 'last pick instead', 'coverURL': 'https://www.lorempixel.com/520/396', 'genre': 'Rock', 'songDuration': 316, 'songTitle': 'technology age', 'sourceLink': 'baldwin.com', 'year': '1973', 'knownFor': 'discussion suffer'}
887,{'companyName': 'Black', 'dateEstablished': '2012-11-17', 'location': 'Martinburgh', 'recordLableId': 888, 'albumId': 888, 'numOfRating': 9996, 'averageRating': 2.5, 'userRating': 0, 'songId': 888, 'artistId': 888, 'name': 'Beth Elliott', 'age': 39, 'musicianId': 888, 'instrument': 'Piano', 'band': 'MediumOrchid recently', 'albumDuration': 1503, 'albumTitle': 'else card clear', 'coverURL': 'https://placekitten.com/183/545', 'genre': 'EDM', 'songDuration': 293, 'songTitle': 'find world', 'sourceLink': 'mckinney.com', 'year': '1973', 'knownFor': 'rise lay'}
888,{'companyName': 'SteelBlue', 'dateEstablished': '2000-12-11', 'location': 'Lake Michael', 'recordLableId': 889, 'albumId': 889, 'numOfRating': 37146, 'averageRating': 4.7, 'userRating': 0, 'songId': 889, 'artistId': 889, 'name': 'Paul Ramirez', 'age': 59, 'musicianId': 889, 'instrument': 'Didgeridoo', 'band': 'Bisque west', 'albumDuration': 3220, 'albumTitle': 'thing task religious', 'coverURL': 'https://placekitten.com/795/279', 'genre': 'Country', 'songDuration': 133, 'songTitle': 'yourself media', 'sourceLink': 'ramirez.org', 'year': '1990', 'knownFor': 'push above'}
889,{'companyName': 'White', 'dateEstablished': '2014-07-22', 'location': 'South Terri', 'recordLableId': 890, 'albumId': 890, 'numOfRating': 12242, 'averageRating': 2.3, 'userRating': 0, 'songId': 890, 'artistId': 890, 'name': 'Denise Garcia MD', 'age': 34, 'musicianId': 890, 'instrument': 'Piano', 'band': 'Red them', 'albumDuration': 3549, 'albumTitle': 'lot account professor', 'coverURL': 'https://www.lorempixel.com/98/927', 'genre': 'EDM', 'songDuration': 402, 'songTitle': 'maintain picture', 'sourceLink': 'davis-lynch.net', 'year': '2014', 'knownFor': 'western entire'}
890,{'companyName': 'Azure', 'dateEstablished': '1987-04-10', 'location': 'Sullivanview', 'recordLableId': 891, 'albumId': 891, 'numOfRating': 61180, 'averageRating': 2.6, 'userRating': 0, 'songId': 891, 'artistId': 891, 'name': 'Edward Moore', 'age': 34, 'musicianId': 891, 'instrument': 'Drums', 'band': 'LightCoral pay', 'albumDuration': 9597, 'albumTitle': 'reason popular seek', 'coverURL': 'https://placekitten.com/754/37', 'genre': 'Soundtrack', 'songDuration': 767, 'songTitle': 'take large', 'sourceLink': 'henderson-larson.com', 'year': '2019', 'knownFor': 'whatever first'}
891,{'companyName': 'AntiqueWhite', 'dateEstablished': '1989-02-10', 'location': 'Kimberlychester', 'recordLableId': 892, 'albumId': 892, 'numOfRating': 68480, 'averageRating': 2.4, 'userRating': 0, 'songId': 892, 'artistId': 892, 'name': 'Anthony Howell', 'age': 66, 'musicianId': 892, 'instrument': 'Tambourines', 'band': 'AliceBlue himself', 'albumDuration': 8446, 'albumTitle': 'economic maybe we', 'coverURL': 'https://placekitten.com/265/588', 'genre': 'Metal', 'songDuration': 588, 'songTitle': 'everyone arm', 'sourceLink': 'perez.com', 'year': '2002', 'knownFor': 'measure bad'}
892,{'companyName': 'Bisque', 'dateEstablished': '2014-05-07', 'location': 'Josephport', 'recordLableId': 893, 'albumId': 893, 'numOfRating': 43591, 'averageRating': 1.4, 'userRating': 0, 'songId': 893, 'artistId': 893, 'name': 'Brandi Potter', 'age': 30, 'musicianId': 893, 'instrument': 'Kazoo', 'band': 'Cyan business', 'albumDuration': 4877, 'albumTitle': 'free debate probably', 'coverURL': 'https://placekitten.com/886/38', 'genre': 'Rap', 'songDuration': 126, 'songTitle': 'kid although', 'sourceLink': 'barber.com', 'year': '1995', 'knownFor': 'although hold'}
893,{'companyName': 'Pink', 'dateEstablished': '1981-12-31', 'location': 'North Gregorybury', 'recordLableId': 894, 'albumId': 894, 'numOfRating': 67809, 'averageRating': 2.9, 'userRating': 0, 'songId': 894, 'artistId': 894, 'name': 'Kevin Scott', 'age': 48, 'musicianId': 894, 'instrument': 'Viola', 'band': 'DeepPink fire', 'albumDuration': 8474, 'albumTitle': 'woman civil hope', 'coverURL': 'https://www.lorempixel.com/508/685', 'genre': 'EDM', 'songDuration': 924, 'songTitle': 'against agent', 'sourceLink': 'trevino.com', 'year': '1999', 'knownFor': 'total instead'}
894,{'companyName': 'White', 'dateEstablished': '1989-07-05', 'location': 'South Jessefort', 'recordLableId': 895, 'albumId': 895, 'numOfRating': 32929, 'averageRating': 1.6, 'userRating': 0, 'songId': 895, 'artistId': 895, 'name': 'Seth Ramos', 'age': 49, 'musicianId': 895, 'instrument': 'Kazoo', 'band': 'PaleGoldenRod money', 'albumDuration': 5147, 'albumTitle': 'give economic account', 'coverURL': 'https://placekitten.com/45/843', 'genre': 'Country', 'songDuration': 909, 'songTitle': 'always anything', 'sourceLink': 'hanson.com', 'year': '2011', 'knownFor': 'reach determine'}
895,{'companyName': 'OldLace', 'dateEstablished': '2020-05-23', 'location': 'East Kellyberg', 'recordLableId': 896, 'albumId': 896, 'numOfRating': 68012, 'averageRating': 2.0, 'userRating': 0, 'songId': 896, 'artistId': 896, 'name': 'Whitney Munoz', 'age': 57, 'musicianId': 896, 'instrument': 'Tambourines', 'band': 'DarkCyan standard', 'albumDuration': 5199, 'albumTitle': 'couple news foreign', 'coverURL': 'https://placeimg.com/929/843/any', 'genre': 'Soundtrack', 'songDuration': 286, 'songTitle': 'available machine', 'sourceLink': 'campbell.com', 'year': '1991', 'knownFor': 'significant outside'}
896,{'companyName': 'OrangeRed', 'dateEstablished': '2018-07-22', 'location': 'Hallside', 'recordLableId': 897, 'albumId': 897, 'numOfRating': 45065, 'averageRating': 3.7, 'userRating': 0, 'songId': 897, 'artistId': 897, 'name': 'Michelle Bowman', 'age': 54, 'musicianId': 897, 'instrument': 'Hurdy Gurdy', 'band': 'Pink outside', 'albumDuration': 7363, 'albumTitle': 'ok brother other', 'coverURL': 'https://placekitten.com/426/344', 'genre': 'Pop', 'songDuration': 203, 'songTitle': 'develop open', 'sourceLink': 'taylor.biz', 'year': '1989', 'knownFor': 'thank inside'}
897,{'companyName': 'Bisque', 'dateEstablished': '1980-07-23', 'location': 'Sharptown', 'recordLableId': 898, 'albumId': 898, 'numOfRating': 52083, 'averageRating': 2.0, 'userRating': 0, 'songId': 898, 'artistId': 898, 'name': 'Brittney Glass', 'age': 27, 'musicianId': 898, 'instrument': 'Piano', 'band': 'Brown listen', 'albumDuration': 3530, 'albumTitle': 'learn we risk', 'coverURL': 'https://placeimg.com/981/799/any', 'genre': 'Heavy Metal', 'songDuration': 334, 'songTitle': 'lot remain', 'sourceLink': 'smith.com', 'year': '1982', 'knownFor': 'Mrs occur'}
898,{'companyName': 'Turquoise', 'dateEstablished': '2012-04-27', 'location': 'Port Nicholasview', 'recordLableId': 899, 'albumId': 899, 'numOfRating': 78977, 'averageRating': 4.5, 'userRating': 0, 'songId': 899, 'artistId': 899, 'name': 'Ashlee Smith', 'age': 18, 'musicianId': 899, 'instrument': 'Violin', 'band': 'HotPink significant', 'albumDuration': 7414, 'albumTitle': 'option support ahead', 'coverURL': 'https://placekitten.com/898/740', 'genre': 'Pop', 'songDuration': 65, 'songTitle': 'after themselves', 'sourceLink': 'kelly-morris.com', 'year': '1975', 'knownFor': 'kid finish'}
899,{'companyName': 'SlateBlue', 'dateEstablished': '1993-08-17', 'location': 'Anitatown', 'recordLableId': 900, 'albumId': 900, 'numOfRating': 16408, 'averageRating': 5.0, 'userRating': 0, 'songId': 900, 'artistId': 900, 'name': 'Alex Ramos', 'age': 18, 'musicianId': 900, 'instrument': 'Kazoo', 'band': 'RoyalBlue field', 'albumDuration': 5502, 'albumTitle': 'treat question enter', 'coverURL': 'https://placeimg.com/197/811/any', 'genre': 'Heavy Metal', 'songDuration': 229, 'songTitle': 'expert nice', 'sourceLink': 'mercer-hernandez.biz', 'year': '2010', 'knownFor': 'move glass'}
900,{'companyName': 'SaddleBrown', 'dateEstablished': '1973-12-08', 'location': 'Amandaview', 'recordLableId': 901, 'albumId': 901, 'numOfRating': 83179, 'averageRating': 4.8, 'userRating': 0, 'songId': 901, 'artistId': 901, 'name': 'Jessica Snow', 'age': 69, 'musicianId': 901, 'instrument': 'Violin', 'band': 'MintCream cold', 'albumDuration': 9796, 'albumTitle': 'question but space', 'coverURL': 'https://placeimg.com/607/812/any', 'genre': 'Country', 'songDuration': 364, 'songTitle': 'fear rest', 'sourceLink': 'rivas.com', 'year': '2019', 'knownFor': 'concern camera'}
901,{'companyName': 'Snow', 'dateEstablished': '2004-07-27', 'location': 'Ianview', 'recordLableId': 902, 'albumId': 902, 'numOfRating': 92923, 'averageRating': 4.6, 'userRating': 0, 'songId': 902, 'artistId': 902, 'name': 'Scott Anderson', 'age': 70, 'musicianId': 902, 'instrument': 'Piano', 'band': 'White interesting', 'albumDuration': 1592, 'albumTitle': 'fact size relate', 'coverURL': 'https://dummyimage.com/1023x783', 'genre': 'Metal', 'songDuration': 246, 'songTitle': 'century hear', 'sourceLink': 'fields-davis.net', 'year': '1980', 'knownFor': 'gun today'}
902,{'companyName': 'LightGoldenRodYellow', 'dateEstablished': '2019-01-15', 'location': 'Kennethstad', 'recordLableId': 903, 'albumId': 903, 'numOfRating': 62336, 'averageRating': 4.9, 'userRating': 0, 'songId': 903, 'artistId': 903, 'name': 'Jessica Stevens', 'age': 52, 'musicianId': 903, 'instrument': 'Tambourines', 'band': 'Aqua blue', 'albumDuration': 7183, 'albumTitle': 'interview behavior always', 'coverURL': 'https://dummyimage.com/345x384', 'genre': 'Hip Hop', 'songDuration': 640, 'songTitle': 'money between', 'sourceLink': 'johnson.com', 'year': '1995', 'knownFor': 'challenge rise'}
903,{'companyName': 'Orchid', 'dateEstablished': '2000-10-09', 'location': 'North Sarahland', 'recordLableId': 904, 'albumId': 904, 'numOfRating': 62881, 'averageRating': 4.9, 'userRating': 0, 'songId': 904, 'artistId': 904, 'name': 'Troy Wagner', 'age': 64, 'musicianId': 904, 'instrument': 'Tambourines', 'band': 'DeepSkyBlue show', 'albumDuration': 4990, 'albumTitle': 'including person work', 'coverURL': 'https://placeimg.com/191/695/any', 'genre': 'Country', 'songDuration': 726, 'songTitle': 'catch ready', 'sourceLink': 'henry-russell.com', 'year': '1979', 'knownFor': 'however toward'}
904,{'companyName': 'SkyBlue', 'dateEstablished': '2012-09-26', 'location': 'Kaylaton', 'recordLableId': 905, 'albumId': 905, 'numOfRating': 65303, 'averageRating': 2.3, 'userRating': 0, 'songId': 905, 'artistId': 905, 'name': 'Kim Chaney', 'age': 44, 'musicianId': 905, 'instrument': 'Violin', 'band': 'Tomato live', 'albumDuration': 9535, 'albumTitle': 'behavior society include', 'coverURL': 'https://dummyimage.com/35x111', 'genre': 'Hip Hop', 'songDuration': 793, 'songTitle': 'today energy', 'sourceLink': 'hughes-bass.org', 'year': '2008', 'knownFor': 'other at'}
905,{'companyName': 'LightSteelBlue', 'dateEstablished': '1996-06-06', 'location': 'Mooreside', 'recordLableId': 906, 'albumId': 906, 'numOfRating': 43587, 'averageRating': 3.8, 'userRating': 0, 'songId': 906, 'artistId': 906, 'name': 'Lindsey Strickland', 'age': 62, 'musicianId': 906, 'instrument': 'Piano', 'band': 'OrangeRed reach', 'albumDuration': 2480, 'albumTitle': 'still believe but', 'coverURL': 'https://placekitten.com/980/228', 'genre': 'Pop', 'songDuration': 332, 'songTitle': 'official risk', 'sourceLink': 'parker-carroll.biz', 'year': '1987', 'knownFor': 'lead kid'}
906,{'companyName': 'LightCyan', 'dateEstablished': '2001-04-05', 'location': 'Kleinshire', 'recordLableId': 907, 'albumId': 907, 'numOfRating': 29035, 'averageRating': 3.1, 'userRating': 0, 'songId': 907, 'artistId': 907, 'name': 'Dr. Kenneth Thomas', 'age': 34, 'musicianId': 907, 'instrument': 'Viola', 'band': 'Aquamarine from', 'albumDuration': 5797, 'albumTitle': 'room one before', 'coverURL': 'https://dummyimage.com/540x398', 'genre': 'EDM', 'songDuration': 763, 'songTitle': 'certainly card', 'sourceLink': 'hill.org', 'year': '1973', 'knownFor': 'evidence win'}
907,{'companyName': 'Aqua', 'dateEstablished': '2012-10-02', 'location': 'North Joton', 'recordLableId': 908, 'albumId': 908, 'numOfRating': 43463, 'averageRating': 2.6, 'userRating': 0, 'songId': 908, 'artistId': 908, 'name': 'Timothy Benitez', 'age': 22, 'musicianId': 908, 'instrument': 'Drums', 'band': 'DarkGray cover', 'albumDuration': 9518, 'albumTitle': 'list wait most', 'coverURL': 'https://placekitten.com/986/221', 'genre': 'EDM', 'songDuration': 342, 'songTitle': 'theory point', 'sourceLink': 'leonard-pope.org', 'year': '1993', 'knownFor': 'never number'}
908,{'companyName': 'Silver', 'dateEstablished': '2010-10-26', 'location': 'Virginiafort', 'recordLableId': 909, 'albumId': 909, 'numOfRating': 44888, 'averageRating': 3.1, 'userRating': 0, 'songId': 909, 'artistId': 909, 'name': 'Charles Anderson', 'age': 34, 'musicianId': 909, 'instrument': 'Drums', 'band': 'DimGray lawyer', 'albumDuration': 6827, 'albumTitle': 'authority investment talk', 'coverURL': 'https://dummyimage.com/2x195', 'genre': 'Rock', 'songDuration': 322, 'songTitle': 'ask bank', 'sourceLink': 'herman.com', 'year': '2007', 'knownFor': 'six type'}
909,{'companyName': 'Wheat', 'dateEstablished': '1974-04-25', 'location': 'New Todd', 'recordLableId': 910, 'albumId': 910, 'numOfRating': 31129, 'averageRating': 2.3, 'userRating': 0, 'songId': 910, 'artistId': 910, 'name': 'Chad Rivera', 'age': 49, 'musicianId': 910, 'instrument': 'Didgeridoo', 'band': 'Plum war', 'albumDuration': 8029, 'albumTitle': 'space live center', 'coverURL': 'https://placekitten.com/821/877', 'genre': 'Soundtrack', 'songDuration': 57, 'songTitle': 'mention us', 'sourceLink': 'collins.com', 'year': '1973', 'knownFor': 'finish enjoy'}
